id,category_id,localization_code,name,slug
340,10,id,Tafsir Al-Qur`ān,qur'anic-exegesis-en
341,10,ml,ഖുർആൻ വ്യാഖ്യാനം,qur'anic-exegesis-en
342,10,pt,A interpretação do Qur'an,qur'anic-exegesis-en
343,10,ru,Толкование Корана,qur'anic-exegesis-en
344,10,ta,அல்குர்ஆன் விளக்கவுரை,qur'anic-exegesis-en
345,10,tr,Kur'an Tefsiri,qur'anic-exegesis-en
346,10,ur,قرآن کی تفسیر,qur'anic-exegesis-en
347,10,zh,《古兰经》注释,qur'anic-exegesis-en
348,10,hi,क़ुरआन की तफ़सीर,qur'anic-exegesis-en
349,10,it,L'esegesi del Corano,qur'anic-exegesis-en
350,10,fa,تفسير قرآن,qur'anic-exegesis-en
351,10,am,የቁርአን ማብራሪያ,qur'anic-exegesis-en
352,10,az,Quranın təfsiri,qur'anic-exegesis-en
353,10,bs,Tumačenje (tefsir) Kur'ana,qur'anic-exegesis-en
354,10,cs,Výklad Koránu,qur'anic-exegesis-en
355,10,ha,Tafsirin Al-qur’ani,qur'anic-exegesis-en
356,10,ku,ڕاڤەکردنی قورئان (تەفسیری قورئان),qur'anic-exegesis-en
357,10,nl,De exegese (uitleg) van de Koran,qur'anic-exegesis-en
358,10,ps,د قرآن کریم تفسیر,qur'anic-exegesis-en
359,10,ro,Interpretarea sensurilor Coranului (Tafsir),qur'anic-exegesis-en
360,10,si,අල්කුර්ආන් අර්ථ විග්රහය,qur'anic-exegesis-en
361,10,so,Tafsiirka Quraanka,qur'anic-exegesis-en
362,10,sq,Tefsiri i Kuranit,qur'anic-exegesis-en
363,10,sv,Tafsir - Förklaring av Koranen,qur'anic-exegesis-en
364,10,sw,Tafsiri ya Qur'an.,qur'anic-exegesis-en
365,10,tg,Тафсири Қуръон,qur'anic-exegesis-en
366,10,th,อรรถาธิบายอัลกุรอาน,qur'anic-exegesis-en
367,10,ug,قۇرئان كىرىمنىڭ تەپسىرى,qur'anic-exegesis-en
368,10,uz,Қуръон тафсири,qur'anic-exegesis-en
369,10,vi,Giảng giải nội dung ý nghĩa Qur'an,qur'anic-exegesis-en
370,10,yo,Alaye Kuraani,qur'anic-exegesis-en
371,11,ar,مباحث قرآنية عامة,general-qur'anic-topics-en
372,11,en,General Qur'anic Topics,general-qur'anic-topics-en
373,11,bn,কুরআন সংক্রান্ত সাধারণ বিষয়াদি,general-qur'anic-topics-en
374,11,de,Allgemeine Abhandlungen über den Koran,general-qur'anic-topics-en
375,11,es,Envestigaciones coránicas generales,general-qur'anic-topics-en
376,11,fr,Sujets coraniques généraux,general-qur'anic-topics-en
377,11,id,Tema-tema Umum Al-Qur`ān,general-qur'anic-topics-en
378,11,ml,പൊതുവായ ഖുർആൻ ഗവേഷണങ്ങൾ,general-qur'anic-topics-en
379,11,pt,Estudos gerais do Qur'an,general-qur'anic-topics-en
380,11,ru,Общие коранические исследования,general-qur'anic-topics-en
381,11,ta,சுன்னா சம்பந்தமான பொதுத்தலைப்புக்கள்,general-qur'anic-topics-en
382,11,tr,Genel Kur'an Araştırmaları,general-qur'anic-topics-en
383,11,ur,قرآن کی عمومی مباحث,general-qur'anic-topics-en
384,11,zh,《古兰经》综合研究,general-qur'anic-topics-en
385,11,hi,क़ुरआन से संबंधित साधारण विषय,general-qur'anic-topics-en
386,11,it,Studi generali sul Corano,general-qur'anic-topics-en
387,11,fa,عموم مباحث قرآنى,general-qur'anic-topics-en
388,11,am,አጠቃላይ ቁርአናዊ ጥናቶች,general-qur'anic-topics-en
389,11,az,Ümumi Quran araşdırmaları,general-qur'anic-topics-en
390,11,bs,Opća kur'anska istraživanja i teme,general-qur'anic-topics-en
391,11,cs,Obecné otázky týkající se Koránu,general-qur'anic-topics-en
392,11,ha,Bincike da ya game komai na Qur’ani,general-qur'anic-topics-en
393,11,ku,لێکۆڵینەوەی گشتی لە قورئان,general-qur'anic-topics-en
394,11,nl,Algemene Koranische onderwerpen,general-qur'anic-topics-en
395,11,ps,عام قرآني موضوعات,general-qur'anic-topics-en
396,11,ro,Subiecte Coranice Generale,general-qur'anic-topics-en
397,11,si,පොදු අල්කුර්ආන් විමර්ශන,general-qur'anic-topics-en
398,11,so,Canaawiin guud ee Quraanka ah,general-qur'anic-topics-en
399,11,sq,Studime të përgjithshme kuranore,general-qur'anic-topics-en
400,11,sv,Generella Koran-studier,general-qur'anic-topics-en
401,11,sw,Pekuziza Qu'an kiujumla.,general-qur'anic-topics-en
402,11,tg,Бахшҳои қуръонӣ умумӣ,general-qur'anic-topics-en
403,11,th,หัวข้อโดยทั่วไปเกี่ยวกับอัลกุรอาน,general-qur'anic-topics-en
404,11,ug,قۇرئان كىرىم توغىرسىدا ئومۇمى تەتقىقات,general-qur'anic-topics-en
405,11,uz,Қуръонга тегишли барча илм ва баҳслар,general-qur'anic-topics-en
406,11,vi,Các nghiên cứu chung về Kinh Qur'an,general-qur'anic-topics-en
407,11,yo,Àwọn àkòrí Kuraani ti gbogboogbo,general-qur'anic-topics-en
408,12,ar,فضائل القرآن,excellence-of-the-qur'an-en
409,12,en,Excellence of the Qur'an,excellence-of-the-qur'an-en
410,12,bn,কুরআনের বিবিধ ফযীলত,excellence-of-the-qur'an-en
411,12,de,Vorzüge des Koran,excellence-of-the-qur'an-en
412,12,es,Las virtudes del Corán.,excellence-of-the-qur'an-en
413,12,fr,Les mérites du Coran,excellence-of-the-qur'an-en
414,12,id,Keutamaan-keutamaan Al-Qur`ān,excellence-of-the-qur'an-en
415,12,ml,ഖുർആനിന്റെ ശ്രേഷ്ഠതകൾ,excellence-of-the-qur'an-en
416,12,pt,Virtudes do Qur'an,excellence-of-the-qur'an-en
417,12,ru,Достоинства Корана,excellence-of-the-qur'an-en
418,12,ta,அல்குர்ஆனின் சிறப்புக்கள்,excellence-of-the-qur'an-en
419,12,tr,Kur'an'ın Faziletleri,excellence-of-the-qur'an-en
420,12,ur,قران کے فضائل,excellence-of-the-qur'an-en
421,12,zh,《古兰经》的尊贵,excellence-of-the-qur'an-en
422,12,hi,क़ुरआन की फ़ज़ीलतें,excellence-of-the-qur'an-en
423,12,it,I meriti del Corano,excellence-of-the-qur'an-en
424,12,fa,فضائل قرآن,excellence-of-the-qur'an-en
425,12,am,የቁርአን ትሩፋቶች,excellence-of-the-qur'an-en
426,12,az,Quranın fəzilətləri,excellence-of-the-qur'an-en
427,12,bs,Odlike Kur'ana,excellence-of-the-qur'an-en
428,12,cs,Přednosti Koránu,excellence-of-the-qur'an-en
429,12,ha,Falalar Al-qura’ani,excellence-of-the-qur'an-en
430,12,ku,فەزڵەکانی قورئان,excellence-of-the-qur'an-en
431,12,nl,De deugden van de Koran,excellence-of-the-qur'an-en
432,12,ps,د قران فضيلتونه,excellence-of-the-qur'an-en
433,12,ro,Excelența și virtuțile Coranului,excellence-of-the-qur'an-en
434,12,si,අල්කුර්ආන් හි මහිමයන්,excellence-of-the-qur'an-en
435,12,so,Fadliga Quraanka,excellence-of-the-qur'an-en
436,12,sq,Vlera e Kuranit,excellence-of-the-qur'an-en
437,12,sv,Koranens förträffligheter,excellence-of-the-qur'an-en
438,12,sw,Fadhila za Qur'an.,excellence-of-the-qur'an-en
439,12,tg,Фазоили Қуръон,excellence-of-the-qur'an-en
440,12,th,ความประเสริฐของกุรอาน,excellence-of-the-qur'an-en
441,12,ug,قۇرئان كىرىمنىڭ پەزىلەتلىرى,excellence-of-the-qur'an-en
442,12,uz,Қуръони Карим фазилатлари,excellence-of-the-qur'an-en
443,12,vi,Các ân phúc của Kinh Qur'an,excellence-of-the-qur'an-en
444,12,yo,Àwọn ọlá ti n bẹ fun Kuraani,excellence-of-the-qur'an-en
445,13,ar,معنى القرآن وأوصافه,category-13
446,13,en,Seerah and History,category-13
447,13,bn,আল-কুরআনের অর্থ ও তার বৈশিষ্ট্য,category-13
448,13,de,Seerah and History,category-13
449,13,es,Seerah and History,category-13
450,13,fr,Seerah and History,category-13
451,13,id,Meanings and Attributes of the Qur'an,category-13
452,13,ru,Seerah and History,category-13
453,13,tr,Seerah and History,category-13
454,13,ur,Seerah and History,category-13
455,13,fa,Seerah and History,category-13
456,13,nl,Meanings and Attributes of the Qur'an,category-13
457,14,ar,أسباب النزول,occasions-of-revelation-en
458,14,en,Occasions of Revelation,occasions-of-revelation-en
459,14,bn,আয়াত নাযিল হওয়ার প্রেক্ষাপট,occasions-of-revelation-en
460,14,de,Occasions of Revelation,occasions-of-revelation-en
461,14,es,Occasions of Revelation,occasions-of-revelation-en
462,14,fr,Les causes de la révélation,occasions-of-revelation-en
463,14,id,Sebab Nuzul Ayat,occasions-of-revelation-en
464,14,pt,Motivos da revelação,occasions-of-revelation-en
465,14,ru,Причины ниспослания аята или суры,occasions-of-revelation-en
466,14,tr,Esbab-ı Nuzûl (Nuzül Sebepleri),occasions-of-revelation-en
467,14,ur,Occasions of Revelation,occasions-of-revelation-en
468,14,zh,降示的原因,occasions-of-revelation-en
469,14,hi,अवतरण के कारण (असबाब),occasions-of-revelation-en
470,14,fa,اسباب نزول قرآن,occasions-of-revelation-en
471,14,am,የቁርአን አንቀጾች መውረድ ምክንያት,occasions-of-revelation-en
472,14,bs,Povodi objave,occasions-of-revelation-en
473,14,ha,Dalilan Saukar Ayoyi,occasions-of-revelation-en
474,14,ku,هۆکارەکانی دابەزین,occasions-of-revelation-en
475,14,nl,Oorzaken van openbaring,occasions-of-revelation-en
476,14,ro,Contextele revelării,occasions-of-revelation-en
477,14,si,පහළ වීමට හේතු,occasions-of-revelation-en
478,14,sw,Sababu za kuteremka aya,occasions-of-revelation-en
479,14,th,สาเหตุการประทานอัลกุรอาน,occasions-of-revelation-en
480,14,ug,ئايەتلەرنىڭ نازىل بولۇش سەۋەپلىرى,occasions-of-revelation-en
481,14,vi,Nguyên nhân mặc khải,occasions-of-revelation-en
482,15,ar,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
483,15,en,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
484,15,de,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
485,15,es,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
486,15,fr,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
487,15,id,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
488,15,ru,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
489,15,tr,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
490,15,ur,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
491,15,fa,Modes of Qur'anic Recitation and Tajweed,modes-of-quranic-recitation-and-tajweed
492,16,ar,الناسخ والمنسوخ,abrogating-and-abrogated-verses-en
493,16,en,Abrogating and Abrogated Verses,abrogating-and-abrogated-verses-en
494,16,de,Abrogating and Abrogated Verses,abrogating-and-abrogated-verses-en
495,16,es,Abrogating and Abrogated Verses,abrogating-and-abrogated-verses-en
496,16,fr,L'abrogé et l'abrogeant,abrogating-and-abrogated-verses-en
497,16,id,Nasikh dan Mansukh,abrogating-and-abrogated-verses-en
498,16,ru,Отменяющий и отменённый аяты,abrogating-and-abrogated-verses-en
499,16,tr,Abrogating and Abrogated Verses,abrogating-and-abrogated-verses-en
500,16,ur,ناسخ و منسوخ,abrogating-and-abrogated-verses-en
501,16,zh,废止和被废止的,abrogating-and-abrogated-verses-en
502,16,hi,नासिख़ एवं मनसूख़ (निरस्तक तथा निरस्त),abrogating-and-abrogated-verses-en
503,16,fa,ناسخ و منسوخ,abrogating-and-abrogated-verses-en
504,16,bs,Derogirano i derogirajuće,abrogating-and-abrogated-verses-en
505,16,ku,هەڵوەشێنەرەوە وهەڵوەشاوە (الناسخ والمنسوخ),abrogating-and-abrogated-verses-en
506,16,ug,ئەمەلدىن قالدۇرغۇچى ۋە ئەمەلدىن قالدۇرۇلغۇچى,abrogating-and-abrogated-verses-en
507,17,ar,جمع القرآن,collecting-the-qur'an-en
508,17,en,Collecting the Qur'an,collecting-the-qur'an-en
509,17,bn,কুরআন জমা করা,collecting-the-qur'an-en
510,17,de,Zusammenstellung des Koran,collecting-the-qur'an-en
511,17,es,Colección del Corán.,collecting-the-qur'an-en
512,17,fr,La compilation du Coran,collecting-the-qur'an-en
513,17,id,Pengumpulan Al-Qur`ān,collecting-the-qur'an-en
514,17,ml,ഖുർആൻ ക്രോഡീകരണം,collecting-the-qur'an-en
515,17,pt,A coleção do Qur'an,collecting-the-qur'an-en
516,17,ru,Собрание Корана,collecting-the-qur'an-en
517,17,ta,அல்குர்ஆன் ஒன்று திரட்டல்,collecting-the-qur'an-en
518,17,tr,Kur'an'ın Toplanması,collecting-the-qur'an-en
519,17,ur,جمعِ قرآن,collecting-the-qur'an-en
520,17,zh,《古兰经》的汇总,collecting-the-qur'an-en
521,17,hi,क़ुरआन का संकलन,collecting-the-qur'an-en
522,17,it,La raccolta del Corano,collecting-the-qur'an-en
523,17,fa,جمع آورى قرآن,collecting-the-qur'an-en
524,17,am,የቁርአን መሰብሰብ,collecting-the-qur'an-en
525,17,az,Quranın cəm edilməsi,collecting-the-qur'an-en
526,17,bs,Sakupljanje Kur'ana,collecting-the-qur'an-en
527,17,cs,Shromážďování Koránu,collecting-the-qur'an-en
528,17,ha,Tattara Al-qur’ani,collecting-the-qur'an-en
529,17,ku,کۆکردنەوەی قورئان,collecting-the-qur'an-en
530,17,nl,De verzameling van de Koran,collecting-the-qur'an-en
531,17,ps,د قران کریم راټولونه,collecting-the-qur'an-en
532,17,ro,Culegerea Coranului,collecting-the-qur'an-en
533,17,si,අල්කුර්ආනය ගොනු කිරීම,collecting-the-qur'an-en
534,17,so,Quraanka aruurintiisii,collecting-the-qur'an-en
535,17,sq,Tubimi i Kuranit,collecting-the-qur'an-en
536,17,sv,Samlandet av Koranen,collecting-the-qur'an-en
537,17,sw,Ukusanyaji wa Qur'an.,collecting-the-qur'an-en
538,17,tg,Ҷамъи Қуръон,collecting-the-qur'an-en
539,17,th,การรวบรวมอัลกุรอาน,collecting-the-qur'an-en
540,17,ug,قۇرئان كىرىمنى توپلاش,collecting-the-qur'an-en
541,17,uz,Қуръони Карим жамланиши,collecting-the-qur'an-en
542,17,vi,Cách tập hợp Kinh Qur'an,collecting-the-qur'an-en
543,17,yo,Kiko Kuraani jọ,collecting-the-qur'an-en
544,18,ar,الأحرف السبعة,seven-modes-of-the-qur'anic-revelation-en
545,18,en,Seven Modes of the Qur'anic Revelation,seven-modes-of-the-qur'anic-revelation-en
546,18,de,Seven Modes of the Qur'anic Revelation,seven-modes-of-the-qur'anic-revelation-en
547,18,es,"Las Siete Letras, (Las Siete formas diferentes de recitar el corán)",seven-modes-of-the-qur'anic-revelation-en
548,18,fr,Les sept lettres,seven-modes-of-the-qur'anic-revelation-en
549,18,id,Tujuh Huruf,seven-modes-of-the-qur'anic-revelation-en
550,18,ru,Семь харфов,seven-modes-of-the-qur'anic-revelation-en
551,18,tr,Yedi Arap Lehçesi,seven-modes-of-the-qur'anic-revelation-en
552,18,ur,حروف سبعہ,seven-modes-of-the-qur'anic-revelation-en
553,18,zh,七个字母,seven-modes-of-the-qur'anic-revelation-en
554,18,hi,क़ुरआन के कुछ शब्दों के उच्चारण तथा वर्तनी से संबंधित सात विभिन्न शैलियाँ,seven-modes-of-the-qur'anic-revelation-en
555,18,fa,قراءات هفتگانه,seven-modes-of-the-qur'anic-revelation-en
556,18,bs,Sedam harfova Kur'ana,seven-modes-of-the-qur'anic-revelation-en
557,18,ha,Harafai Bakwai,seven-modes-of-the-qur'anic-revelation-en
558,18,ku,حەوت خوێندنەوە,seven-modes-of-the-qur'anic-revelation-en
559,18,ug,يەتتە ھەرىپ(يەتتە قىرائەت),seven-modes-of-the-qur'anic-revelation-en
560,19,ar,القراءات,category-19
561,19,en,Occasions of Revelation,category-19
562,19,de,Occasions of Revelation,category-19
563,19,es,Occasions of Revelation,category-19
564,19,fr,Occasions of Revelation,category-19
565,19,id,Occasions of Revelation,category-19
566,19,ru,Occasions of Revelation,category-19
567,19,tr,Occasions of Revelation,category-19
568,19,ur,Occasions of Revelation,category-19
569,19,fa,Occasions of Revelation,category-19
570,20,ar,علم التجويد,science-of-tajweed-en
571,20,en,Science of Tajweed,science-of-tajweed-en
572,20,bn,ইলমুত তাজভীদ,science-of-tajweed-en
573,20,de,Tajuwid - Rezitationsregeln,science-of-tajweed-en
574,20,es,La ciencia de las reglas de recitar el corán.,science-of-tajweed-en
575,20,fr,La science de la récitation distincte,science-of-tajweed-en
576,20,id,Ilmu Tajwid,science-of-tajweed-en
577,20,ml,ഖുർആൻ പാരായണ നിയമങ്ങൾ,science-of-tajweed-en
578,20,pt,A ciência de Tajwid,science-of-tajweed-en
579,20,ru,Наука о правильном чтении Корана (таджвид),science-of-tajweed-en
580,20,ta,தஜ்வீத் கலை,science-of-tajweed-en
