hadith_id,book_id,chapter_id,book_name_en,chapter_name_en,hadith_number,en_translation,arabic_text
4459,1,1,Sahih al-Bukhari,Revelation,4459,,عن أبي سعيد الخُدْري رضي الله عنه : «أن رسول الله صلى الله عليه وسلم كان يَعْتَكِفُ في العَشْرِ الأَوْسَطِ من رمضان. فاعتكف عامًا، حتى إذا كانت لَيْلَةَ إِحْدَى وَعِشْرِينَ -وهي اللَّيْلَةُ التي يخرج من صَبِيحَتِهَا من اعتكافه- قال: من اعتكف معي فَلْيَعْتَكِفِ العَشْرَ الأَوَاخِرَ فقد أُرِيتُ هَذِهِ اللَّيْلَةَ ثم أُنْسِيتُهَا، وقد رَأَيْتُنِي أَسْجُدُ فِي مَاءٍ وَطِينٍ من صَبِيحَتِهَا، فَالْتَمِسُوهَا فِي العَشْرِ الأَوَاخِرِ، والتمسوها في كل وِتْرٍ. فَمَطَرَتِ السَّمَاءُ تلك الليلة، وكان المسجد على عَرِيشٍ، فَوَكَفَ المسجد، فَأبْصَرَتْ عَيْنَايَ رسول الله صلى الله عليه وسلم وعلى جَبْهَتِهِ أَثَرُ المَاءِ وَالطِّين من صُبْحِ إحْدَى وَعشْرِيْنَ».
4491,1,1,Sahih al-Bukhari,Revelation,4491,,"عن أبي شُريح -خُوَيْلِدِ بن عمرو الخُزَاعي العدوي رضي الله عنه-: أنه قال لعمرو بن سعيد بن العاص -وهو يبعث الْبُعُوثَ إلى مكة- ائْذَنْ لي أيها الأمير أن أُحَدِّثَكَ قولا قام به رسول الله صلى الله عليه وسلم الغد من يوم الفتح؛ فسمعَتْه أُذُنَايَ ، وَوَعَاهُ قلبي، وأبصرته عيناي حين تكلم به أنه حمد الله وأثنى عليه، ثم قال: «إن مكة حَرَّمَهَا الله تعالى، ولم يُحَرِّمْهَا الناس، فلا يحل لِامْرِئٍ يؤمن بالله واليوم الآخر: أن يسفك بها دمًا، ولا يعضد بها شجرة، فإن أحد ترخص بقتال رسول الله صلى الله عليه وسلم فقولوا: إنَّ الله أذِن لرسوله ولم يأذن لكم. وإنما أذِنَ لي ساعة من نهار، وقد عادت حُرْمَتُهَا اليوم كَحُرمتها بالأمْسِ، فَلْيُبْلِغِ الشَّاهِدُ الغائب». 
فقيل لأبي شريح: ما قال لك؟ قال: أنا أعلم بذلك منك يا أبا شريح، إن الحرم لَا يُعِيذُ عاصيا، وَلَا فَارًّا بدمٍ، ولَا فَارًّا بِخَرْبَةٍ."
4494,1,1,Sahih al-Bukhari,Revelation,4494,,عن عبد الله بن عباس رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم يوم فتح مكة: «لا هجرة بعد الفتح، ولكن جهاد ونية. وإذا اسْتُنْفِرْتُم فَانْفِرُوا. وقال يوم فتح مكة: «إن هذا البَلد حَرَّمَهُ الله يوم خلق الله السموات والأرض، فهو حَرَامٌ بحُرْمَةِ الله إلَى يوم القيامة، وإنه لم يحل القتال فيه لِأَحَدٍ قَبْلِي، ولم يَحِلَّ لي إلا ساعة من نهار، حرام بِحرمة الله إلى يوم القيامة، لا يُعْضَدُ شَوْكُهُ، وَلاَ يُنَفَّرُ صَيْدُهُ، وَلاَ يَلْتَقِطُ لُقَطَتَهُ إلا من عَرَّفَهَا، ولاَ يُخْتَلَى خَلاَهُ». فقال العباس: يا رسول الله، إلا الإِذْخِرَ؛ فإنه لِقَيْنِهِمْ وبيوتهم؟ فقال: «إلا الإِذْخِرَ».
4505,1,1,Sahih al-Bukhari,Revelation,4505,,عن أَبِي الدَّرْدَاءِ رضي الله عنه قال: «خَرَجْنَا مع رسول الله صلى الله عليه وسلم في شهر رمضان، في حَرٍّ شَدِيدٍ ، حتى إن كان أَحَدُنَا لَيَضَعُ يَدَهُ على رأسهِ من شِدَّةِ الْحَرِّ. وما فِينَا صائمٌ إلا رسولُ الله صلى الله عليه وسلم وعبد ُالله بن رَوَاحَةَ».
4507,1,1,Sahih al-Bukhari,Revelation,4507,,"عن عائشة رضي الله عنها : ""أن حَمْزَةَ بن عَمْرٍو الأَسْلَمِيَّ قال للنبي صلى الله عليه وسلم : أصوم في السفر؟ - وكان كثير الصيام- فقال: ""إن شئتَ فصُم، وإن شئت فَأَفْطِرْ""."
4519,1,1,Sahih al-Bukhari,Revelation,4519,,"عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: «ليس على المُسلِم في عبدِهِ وَلاَ فَرَسهِ صَدَقَة».
 وفي لفظ: «إلا زكاة الفِطر في الرقيق»."
4522,1,1,Sahih al-Bukhari,Revelation,4522,,عن عائشة وأم سلمة رضي الله عنهما «أن رسول الله صلى الله عليه وسلم كان يُدْرِكُهُ الفجر وهو جُنٌبٌ من أهله، ثم يغتسل ويصوم ».
4523,1,1,Sahih al-Bukhari,Revelation,4523,,عن أبي سعيد الخدري رضي الله عنه قال: «نهى رسول الله صلى الله عليه وسلم عن صوم يومين: الفطر والنحر، وعن اشْتِمَالِ الصَّمَّاءِ، وأن يَحْتَبِيَ الرجل في الثوب الواحد، وعن الصلاة بعد الصبح والعصر».
4524,1,1,Sahih al-Bukhari,Revelation,4524,,"عن عبد الله بن عمر رضي الله عنهما قال: «نهى رسول الله صلى الله عليه وسلم عن الْوِصَالِ، قالوا: إنك تواصل؟ قال: إني لَسْتُ كَهَيْئَتِكُمْ، إني أُطْعَمُ وَأُسْقَى». 
وفي رواية أبي سعيد الخدري رضي الله عنه : «فَأَيُّكُمْ أراد أن يواصل فليواصل إلى السَّحَرِ»."
4526,1,1,Sahih al-Bukhari,Revelation,4526,,"عن محمد بن عباد بن جعفر قال: «سألت جابر بن عبد الله رضي الله عنهما : أَنَهَى النبي صلى الله عليه وسلم عن صوم يوم الجمعة ؟ قال: نعم».
وفي رواية: «وَرَبِّ الْكَعْبَة»."
4528,1,1,Sahih al-Bukhari,Revelation,4528,,"عن عبد الله بن حنين أن عبد الله بن عباس رضي الله عنهما ، وَالْمِسْوَرِ بْنِ مَخْرَمَةَ رضي الله عنهما اختلفا بِالْأَبْوَاءِ: 
فقال ابن عباس: يغسل الْمُحْرِمُ رأسه. 
وقال الْمِسْوَر: لا يغسل رأسه. 
قال: فأرسلني ابن عباس إلى أبي أيوب الأنصاري رضي الله عنه فوَجَدْتُهُ يغتسل بين الْقَرْنَيْنِ، وهو يستر بثوب، فَسَلَّمْتُ عليه، فقال: من هذا؟ فقلت: أنا عبد الله بن حُنَيْنٍ، أرسلني إليك ابن عباس، يسألك: كيف كان رسول الله صلى الله عليه وسلم يغسل رأسه وهو مُحرِمٌ؟ فوضع أبو أيوب يده على الثوب، فَطَأْطَأَهُ، حتى بَدَا لي رأسه، ثم قال لإنسان يَصُبُّ عليه الماء: اصْبُبْ، فَصَبَّ على رأسه، ثم حَرَّكَ رأسه بيديه، فأقبل بهما وَأَدْبَرَ. ثم قال: هكذا رأيته صلى الله عليه وسلم يغتسل».
وفي رواية: «فقال المسور لابن عباس: لَا أُمَارِيكَ أبدًا»."
4529,1,1,Sahih al-Bukhari,Revelation,4529,,عن جابرٍ رضي الله عنه قال: قدِمنا مع رسولِ الله صلى الله عليه وسلم ، ونحنُ نقولُ: لبيك بالحجِّ، فأمرَنا رسولُ الله صلى الله عليه وسلم فجعلناها عُمرةً.
4530,1,1,Sahih al-Bukhari,Revelation,4530,,عن عائشة رضي الله عنها أن رسول الله صلى الله عليه وسلم قال: «من مات وعليه صِيَامٌ صَامَ عنه وَلِيُّهُ».
4531,1,1,Sahih al-Bukhari,Revelation,4531,,"عن عبد الله بن عباس رضي الله عنهما قال: «جاء رجل إلى النبي صلى الله عليه وسلم فقال: يا رسول الله، إن أمي ماتت وعليها صوم شهر. أَفَأَقْضِيهِ عنها؟ فقال: لو كان على أمك دَيْنٌ أَكُنْتَ قَاضِيَهُ عنها؟ قال: نعم. قال: فَدَيْنُ اللهِ أَحَقُّ أن يُقْضَى ». 
وفي رواية: «جاءت امرأة إلى رسول الله صلى الله عليه وسلم فقالت: يا رسول الله، إن أمي ماتت وعليها صوم نذر. أفأصوم عنها؟ فقال: أرأيت لو كان على أمك دَيْنٌ فَقَضَيْتِيهِ ، أكان ذلك يُؤَدِّي عنها؟ فقالت: نعم. قال: فَصُومِي عن أمك»."
4532,1,1,Sahih al-Bukhari,Revelation,4532,,عن عبد الله بن عباس رضي الله عنهما قال: «سمعت رسول الله صلى الله عليه وسلم يخطب بِعَرَفَاتٍ: من لم يَجِدْ نَعْلَيْنِ فَلْيَلْبَسِ الخُفَّيْنِ، ومن لَمْ يَجِدْ إِزَارًا فَلْيَلْبَسْ السَّرَاوِيلَ -للمحرم-».
4533,1,1,Sahih al-Bukhari,Revelation,4533,,عن أبي هريرة رضي الله عنه مرفوعاً: «العَجْمَاءُ جُبَارٌ، والبئر جُبارٌ، وَالمَعْدِنُ جُبارٌ، وفي الرِّكَازِ الْخُمْسُ».
4534,1,1,Sahih al-Bukhari,Revelation,4534,,"عن صَفِيَّةُ بِنْتُ حُيَيٍّ رضي الله عنها قالت: «كان النبي صلى الله عليه وسلم مُعْتَكِفًا، فَأَتَيْتُهُ أَزُورُهُ ليلا، فَحَدَّثْتُهُ، ثمَّ قُمْتُ لِأَنْقَلِبَ، فقام معي لِيَقْلِبَنِي -وكان مسكنها في دار أُسَامَةَ بن زَيْدٍ-، فَمَرَّ رَجُلاَنِ من الأنصار، فلما رأيا رسول الله صلى الله عليه وسلم أسرعا، فقال النبي صلى الله عليه وسلم : على رِسْلِكُمَا، إنها صَفِيَّةَ بِنْتُ حُيَيٍّ، فقالا: سبحان الله يا رسول الله، فقال: إن الشَّيْطَانَ يَجْرِي من ابن آدم مَجْرَى الدَّمِ، وإني خَشِيتُ أن يَقْذِفَ في قُلُوبِكُمَا شرا -أو قال شيئا-». 
وفي رواية: «أنها جاءَت تَزُورُهُ في اعْتِكَافِهِ في الْمَسْجِدِ، فِي العَشْرِ الأوَاخِرِ من رمضان، فتَحدَّثَتْ عنده ساعة، ثم قامت تَنقَلِبُ، فقام النبي صلى الله عليه وسلم معها يَقْلِبُهَا ، حتى إذا بَلَغَتْ باب المسجد عند باب أم سلمة...» ثم ذكره بمعناه."
4536,1,1,Sahih al-Bukhari,Revelation,4536,,"عن عبد الله بن مَعْقِلٍ قال: «جلستُ إلى كَعْبِ بن عُجْرَةَ، فسألته عن الفدية، فقال: نزلت فِيَّ خاصة. وهي لكم عامة. حُمِلْتُ إلى رسول الله صلى الله عليه وسلم وَالقَمْلُ يَتَنَاثَرُ على وجهي. فقال: ما كُنْتُ أُرَى الوَجَعَ بَلَغَ بِكَ ما أَرَى -أو ما كنت أُرَى الجَهْدَ بلغ بك ما أَرى-! أَتَجِدُ شاة؟ فقلت: لا. فقال: صم ثلاثة أيام، أو أطعم ستة مساكين -لكل مسكين نصف صاع-». 
وفي رواية: «فأمره رسول الله صلى الله عليه وسلم أن يُطْعِمَ فَرَقًا بَيْنَ سِتَّةِ ، أو يُهْدِي شَاةً ، أو يصوم ثلاثة أيام»."
4537,1,1,Sahih al-Bukhari,Revelation,4537,,عن عبد الله بن عباس رضي الله عنهما قال: «قَدِمَ رسول الله صلى الله عليه وسلم وأصحابه صَبِيحَةَ رَابِعَةٍ، فأمرهم أن يجعلوها عمرة، فقالوا: يا رسول الله، أَيُّ الحِلِّ؟ قال: الحِلُّ كُلُّهُ».
4539,1,1,Sahih al-Bukhari,Revelation,4539,,عن عُرْوَةَ بن الزُّبَيْرِ قال: «سُئل أُسَامَةُ بن زَيْدٍ -وأنا جالس- كيف كان رسول الله صلى الله عليه وسلم يسيرُ حِينَ دَفَعَ؟ قال: كان يَسيرُ العَنَقَ، فإذا وجد فَجْوَةً نَصَّ».
4541,1,1,Sahih al-Bukhari,Revelation,4541,,عن عبد الله بن عمرو بن العاص رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم : «إن أَحَبَّ الصيام إلى الله صِيَامُ داود، وأحب الصلاة إلى الله صلاة داود، كان يَنَامُ نِصْفَ اللَّيْلِ، وَيَقُومُ ثُلُثَهُ، وَيَنَامُ سُدُسَهُ، وكان يصوم يومًا ويُفطِرُ يومًا».
4542,1,1,Sahih al-Bukhari,Revelation,4542,,عن عبد الله بن عَمْرِو بن العاص رضي الله عنهما قال: «أُخبِر رسول الله صلى الله عليه وسلم أني أقول: والله لَأَصُومَنَّ النهار، وَلَأَقُومَنَّ الليل مَا عِشْتُ. فقال رسول الله صلى الله عليه وسلم : أنت الذي قلتَ ذلك؟ فقلتُ له: قد قُلتُه -بأبي أنت وأمي-. فقال: فإنك لا تستطيع ذلك، فصُم وأفطِر، وَقُمْ وَنَمْ ، الشَّهْرِ ثَلاَثَةَ أَيَّامٍ، فَإِنَّ الحَسَنَةَ بِعَشْرِ أَمْثَالِهَا، وذلك مثل صيام الدَّهْرِ. قلت: فإني أُطِيقُ أفضل من ذلك. قال: فصم يوما وأَفطر يومين. قلت: أُطِيقُ أفضل من ذلك. قال: فصم يوما وأفطر يوما، فذلك مثل صيام داود، وهو أفضل الصيام. فقلت: إني أُطِيقُ أفضل من ذلك. قال: لا أفضل من ذلك»، وفي رواية: «لا صوم فوق صوم أخي داود -شَطْرَ الدَّهَرِ-، صم يوما وأفطر يوما».
